,year,quarter,state,district,registered_user
3871,2018,Q4,gujarat,navsari district,75930
3872,2018,Q4,gujarat,patan district,84408
3873,2018,Q4,gujarat,kachchh district,195295
3874,2018,Q4,gujarat,surendranagar district,80167
3875,2018,Q4,gujarat,morbi district,64779
3876,2019,Q1,gujarat,anand district,175515
3877,2019,Q1,gujarat,jamnagar district,121494
3878,2019,Q1,gujarat,devbhumi dwarka district,38898
3879,2019,Q1,gujarat,rajkot district,304415
3880,2019,Q1,gujarat,aravallis district,56005
3881,2019,Q1,gujarat,chhotaudepur district,20287
3882,2019,Q1,gujarat,botad district,58126
3883,2019,Q1,gujarat,bharuch district,252826
3884,2019,Q1,gujarat,bhavnagar district,203617
3885,2019,Q1,gujarat,junagadh district,82263
3886,2019,Q1,gujarat,mahesana district,230403
3887,2019,Q1,gujarat,the dangs district,6307
3888,2019,Q1,gujarat,kheda district,124598
3889,2019,Q1,gujarat,surat district,1180819
3890,2019,Q1,gujarat,porbandar district,28860
3891,2019,Q1,gujarat,gandhinagar district,291858
3892,2019,Q1,gujarat,panch mahals district,81863
3893,2019,Q1,gujarat,narmada district,19105
3894,2019,Q1,gujarat,gir somnath district,69872
3895,2019,Q1,gujarat,valsad district,209477
3896,2019,Q1,gujarat,mahisagar district,31147
3897,2019,Q1,gujarat,sabar kantha district,109651
3898,2019,Q1,gujarat,tapi district,39195
3899,2019,Q1,gujarat,vadodara district,502520
3900,2019,Q1,gujarat,banas kantha district,239613
3901,2019,Q1,gujarat,amreli district,79690
3902,2019,Q1,gujarat,ahmadabad district,1450100
3903,2019,Q1,gujarat,dohad district,45141
3904,2019,Q1,gujarat,navsari district,91812
3905,2019,Q1,gujarat,patan district,101323
3906,2019,Q1,gujarat,kachchh district,231871
3907,2019,Q1,gujarat,surendranagar district,95904
3908,2019,Q1,gujarat,morbi district,77961
3909,2019,Q2,gujarat,anand district,200007
3910,2019,Q2,gujarat,jamnagar district,138108
3911,2019,Q2,gujarat,devbhumi dwarka district,44975
3912,2019,Q2,gujarat,rajkot district,345178
3913,2019,Q2,gujarat,aravallis district,64792
3914,2019,Q2,gujarat,chhotaudepur district,23917
3915,2019,Q2,gujarat,botad district,65918
3916,2019,Q2,gujarat,bharuch district,284296
3917,2019,Q2,gujarat,bhavnagar district,230394
3918,2019,Q2,gujarat,junagadh district,94221
3919,2019,Q2,gujarat,mahesana district,259949
3920,2019,Q2,gujarat,the dangs district,7532
3921,2019,Q2,gujarat,kheda district,144091
3922,2019,Q2,gujarat,surat district,1338584
3923,2019,Q2,gujarat,porbandar district,33374
3924,2019,Q2,gujarat,gandhinagar district,333056
3925,2019,Q2,gujarat,panch mahals district,92621
3926,2019,Q2,gujarat,narmada district,22503
3927,2019,Q2,gujarat,gir somnath district,79786
3928,2019,Q2,gujarat,valsad district,238764
3929,2019,Q2,gujarat,mahisagar district,36155
3930,2019,Q2,gujarat,sabar kantha district,123754
3931,2019,Q2,gujarat,tapi district,45441
3932,2019,Q2,gujarat,vadodara district,572031
3933,2019,Q2,gujarat,banas kantha district,271379
3934,2019,Q2,gujarat,amreli district,91819
3935,2019,Q2,gujarat,ahmadabad district,1656341
3936,2019,Q2,gujarat,dohad district,52197
3937,2019,Q2,gujarat,navsari district,106244
3938,2019,Q2,gujarat,patan district,115299
3939,2019,Q2,gujarat,kachchh district,261458
3940,2019,Q2,gujarat,surendranagar district,110431
3941,2019,Q2,gujarat,morbi district,90030
3942,2019,Q3,gujarat,anand district,226293
3943,2019,Q3,gujarat,jamnagar district,154042
3944,2019,Q3,gujarat,devbhumi dwarka district,49534
3945,2019,Q3,gujarat,rajkot district,384852
3946,2019,Q3,gujarat,aravallis district,73003
3947,2019,Q3,gujarat,chhotaudepur district,27128
3948,2019,Q3,gujarat,botad district,72181
3949,2019,Q3,gujarat,bharuch district,315856
3950,2019,Q3,gujarat,bhavnagar district,255608
3951,2019,Q3,gujarat,junagadh district,104847
3952,2019,Q3,gujarat,mahesana district,286652
3953,2019,Q3,gujarat,the dangs district,8306
3954,2019,Q3,gujarat,kheda district,162956
3955,2019,Q3,gujarat,surat district,1481391
3956,2019,Q3,gujarat,porbandar district,36834
3957,2019,Q3,gujarat,gandhinagar district,372464
3958,2019,Q3,gujarat,panch mahals district,102546
3959,2019,Q3,gujarat,narmada district,25267
3960,2019,Q3,gujarat,gir somnath district,88366
3961,2019,Q3,gujarat,valsad district,266134
3962,2019,Q3,gujarat,mahisagar district,40679
3963,2019,Q3,gujarat,sabar kantha district,138237
3964,2019,Q3,gujarat,tapi district,51028
3965,2019,Q3,gujarat,vadodara district,637678
3966,2019,Q3,gujarat,banas kantha district,301373
3967,2019,Q3,gujarat,amreli district,101453
3968,2019,Q3,gujarat,ahmadabad district,1848860
3969,2019,Q3,gujarat,dohad district,59460
3970,2019,Q3,gujarat,navsari district,118324
3971,2019,Q3,gujarat,patan district,128573
3972,2019,Q3,gujarat,kachchh district,285519
3973,2019,Q3,gujarat,surendranagar district,122518
3974,2019,Q3,gujarat,morbi district,101337
3975,2019,Q4,gujarat,anand district,252401
3976,2019,Q4,gujarat,jamnagar district,171337
3977,2019,Q4,gujarat,devbhumi dwarka district,55209
3978,2019,Q4,gujarat,rajkot district,426178
3979,2019,Q4,gujarat,aravallis district,83136
3980,2019,Q4,gujarat,chhotaudepur district,31338
3981,2019,Q4,gujarat,botad district,80499
3982,2019,Q4,gujarat,bharuch district,350619
3983,2019,Q4,gujarat,bhavnagar district,286520
3984,2019,Q4,gujarat,junagadh district,117357
3985,2019,Q4,gujarat,mahesana district,316985
3986,2019,Q4,gujarat,the dangs district,9594
3987,2019,Q4,gujarat,kheda district,182669
3988,2019,Q4,gujarat,surat district,1624077
3989,2019,Q4,gujarat,porbandar district,40962
3990,2019,Q4,gujarat,gandhinagar district,408526
3991,2019,Q4,gujarat,panch mahals district,115707
3992,2019,Q4,gujarat,narmada district,28910
3993,2019,Q4,gujarat,gir somnath district,98982
3994,2019,Q4,gujarat,valsad district,296977
3995,2019,Q4,gujarat,mahisagar district,47237
3996,2019,Q4,gujarat,sabar kantha district,155618
3997,2019,Q4,gujarat,tapi district,58115
3998,2019,Q4,gujarat,vadodara district,700817
3999,2019,Q4,gujarat,banas kantha district,339582
4000,2019,Q4,gujarat,amreli district,114242
4001,2019,Q4,gujarat,ahmadabad district,2015947
4002,2019,Q4,gujarat,dohad district,69618
4003,2019,Q4,gujarat,navsari district,131460
4004,2019,Q4,gujarat,patan district,144779
4005,2019,Q4,gujarat,kachchh district,314732
4006,2019,Q4,gujarat,surendranagar district,138218
4007,2019,Q4,gujarat,morbi district,115451
4008,2020,Q1,gujarat,anand district,277835
4009,2020,Q1,gujarat,jamnagar district,188224
4010,2020,Q1,gujarat,devbhumi dwarka district,61293
4011,2020,Q1,gujarat,rajkot district,469636
4012,2020,Q1,gujarat,aravallis district,94716
4013,2020,Q1,gujarat,chhotaudepur district,36116
4014,2020,Q1,gujarat,botad district,88241
4015,2020,Q1,gujarat,bharuch district,384819
4016,2020,Q1,gujarat,bhavnagar district,315412
4017,2020,Q1,gujarat,junagadh district,130231
4018,2020,Q1,gujarat,mahesana district,349897
4019,2020,Q1,gujarat,the dangs district,10877
4020,2020,Q1,gujarat,kheda district,204548
4021,2020,Q1,gujarat,surat district,1772703
4022,2020,Q1,gujarat,porbandar district,45383
4023,2020,Q1,gujarat,gandhinagar district,445290
4024,2020,Q1,gujarat,panch mahals district,129831
4025,2020,Q1,gujarat,narmada district,33074
4026,2020,Q1,gujarat,gir somnath district,110211
4027,2020,Q1,gujarat,valsad district,330053
4028,2020,Q1,gujarat,mahisagar district,54880
4029,2020,Q1,gujarat,sabar kantha district,174426
4030,2020,Q1,gujarat,tapi district,65634
4031,2020,Q1,gujarat,vadodara district,763969
4032,2020,Q1,gujarat,banas kantha district,386212
4033,2020,Q1,gujarat,amreli district,126423
4034,2020,Q1,gujarat,ahmadabad district,2185983
4035,2020,Q1,gujarat,dohad district,81529
4036,2020,Q1,gujarat,navsari district,146018
4037,2020,Q1,gujarat,patan district,164027
4038,2020,Q1,gujarat,kachchh district,347270
4039,2020,Q1,gujarat,surendranagar district,154610
4040,2020,Q1,gujarat,morbi district,130472
4041,2020,Q2,gujarat,anand district,307408
4042,2020,Q2,gujarat,jamnagar district,208647
4043,2020,Q2,gujarat,devbhumi dwarka district,69591
4044,2020,Q2,gujarat,rajkot district,522650
4045,2020,Q2,gujarat,aravallis district,109491
4046,2020,Q2,gujarat,chhotaudepur district,43696
4047,2020,Q2,gujarat,botad district,100129
4048,2020,Q2,gujarat,bharuch district,423017
4049,2020,Q2,gujarat,bhavnagar district,354301
4050,2020,Q2,gujarat,junagadh district,147012
4051,2020,Q2,gujarat,mahesana district,389562
4052,2020,Q2,gujarat,the dangs district,12754
4053,2020,Q2,gujarat,kheda district,232123
4054,2020,Q2,gujarat,surat district,1935894
4055,2020,Q2,gujarat,porbandar district,50733
4056,2020,Q2,gujarat,gandhinagar district,488351
4057,2020,Q2,gujarat,panch mahals district,148675
4058,2020,Q2,gujarat,narmada district,39531
4059,2020,Q2,gujarat,gir somnath district,125777
4060,2020,Q2,gujarat,valsad district,372771
4061,2020,Q2,gujarat,mahisagar district,64428
4062,2020,Q2,gujarat,sabar kantha district,196035
4063,2020,Q2,gujarat,tapi district,76018
4064,2020,Q2,gujarat,vadodara district,830759
4065,2020,Q2,gujarat,banas kantha district,446603
4066,2020,Q2,gujarat,amreli district,145486
4067,2020,Q2,gujarat,ahmadabad district,2384154
4068,2020,Q2,gujarat,dohad district,102250
4069,2020,Q2,gujarat,navsari district,166398
4070,2020,Q2,gujarat,patan district,185703
4071,2020,Q2,gujarat,kachchh district,385480
4072,2020,Q2,gujarat,surendranagar district,176758
4073,2020,Q2,gujarat,morbi district,150472
4074,2020,Q3,gujarat,anand district,336799
4075,2020,Q3,gujarat,jamnagar district,227798
4076,2020,Q3,gujarat,devbhumi dwarka district,76991
4077,2020,Q3,gujarat,rajkot district,573062
4078,2020,Q3,gujarat,aravallis district,122687
4079,2020,Q3,gujarat,chhotaudepur district,49929
4080,2020,Q3,gujarat,botad district,109438
4081,2020,Q3,gujarat,bharuch district,462292
4082,2020,Q3,gujarat,bhavnagar district,387781
4083,2020,Q3,gujarat,junagadh district,163177
4084,2020,Q3,gujarat,mahesana district,427950
4085,2020,Q3,gujarat,the dangs district,14501
4086,2020,Q3,gujarat,kheda district,256968
4087,2020,Q3,gujarat,surat district,2092712
4088,2020,Q3,gujarat,porbandar district,56130
4089,2020,Q3,gujarat,gandhinagar district,529771
4090,2020,Q3,gujarat,panch mahals district,165251
4091,2020,Q3,gujarat,narmada district,44654
4092,2020,Q3,gujarat,gir somnath district,139141
4093,2020,Q3,gujarat,valsad district,410740
4094,2020,Q3,gujarat,mahisagar district,73191
4095,2020,Q3,gujarat,sabar kantha district,218309
4096,2020,Q3,gujarat,tapi district,84921
4097,2020,Q3,gujarat,vadodara district,901492
4098,2020,Q3,gujarat,banas kantha district,501471
4099,2020,Q3,gujarat,amreli district,161288
4100,2020,Q3,gujarat,ahmadabad district,2580178
4101,2020,Q3,gujarat,dohad district,118431
4102,2020,Q3,gujarat,navsari district,183779
4103,2020,Q3,gujarat,patan district,206708
4104,2020,Q3,gujarat,kachchh district,423729
4105,2020,Q3,gujarat,surendranagar district,197594
4106,2020,Q3,gujarat,morbi district,168984
4107,2020,Q4,gujarat,anand district,367561
4108,2020,Q4,gujarat,jamnagar district,248187
4109,2020,Q4,gujarat,devbhumi dwarka district,84750
4110,2020,Q4,gujarat,rajkot district,627654
4111,2020,Q4,gujarat,aravallis district,135616
4112,2020,Q4,gujarat,chhotaudepur district,56282
4113,2020,Q4,gujarat,botad district,117629
4114,2020,Q4,gujarat,bharuch district,508005
4115,2020,Q4,gujarat,bhavnagar district,419697
4116,2020,Q4,gujarat,junagadh district,178595
4117,2020,Q4,gujarat,mahesana district,464932
4118,2020,Q4,gujarat,the dangs district,16317
4119,2020,Q4,gujarat,kheda district,282429
4120,2020,Q4,gujarat,surat district,2278232
4121,2020,Q4,gujarat,porbandar district,62166
4122,2020,Q4,gujarat,gandhinagar district,572461
4123,2020,Q4,gujarat,panch mahals district,182696
4124,2020,Q4,gujarat,narmada district,50130
4125,2020,Q4,gujarat,gir somnath district,152104
4126,2020,Q4,gujarat,valsad district,452628
4127,2020,Q4,gujarat,mahisagar district,81588
4128,2020,Q4,gujarat,sabar kantha district,240357
4129,2020,Q4,gujarat,tapi district,94476
4130,2020,Q4,gujarat,vadodara district,980658
4131,2020,Q4,gujarat,banas kantha district,551645
4132,2020,Q4,gujarat,amreli district,176011
4133,2020,Q4,gujarat,ahmadabad district,2787991
4134,2020,Q4,gujarat,dohad district,132954
4135,2020,Q4,gujarat,navsari district,201412
4136,2020,Q4,gujarat,patan district,227441
4137,2020,Q4,gujarat,kachchh district,466855
4138,2020,Q4,gujarat,surendranagar district,216954
4139,2020,Q4,gujarat,morbi district,188790
4140,2021,Q1,gujarat,anand district,395164
4141,2021,Q1,gujarat,jamnagar district,267315
4142,2021,Q1,gujarat,devbhumi dwarka district,91653
4143,2021,Q1,gujarat,rajkot district,677301
4144,2021,Q1,gujarat,aravallis district,146811
4145,2021,Q1,gujarat,chhotaudepur district,61097
4146,2021,Q1,gujarat,botad district,126302
4147,2021,Q1,gujarat,bharuch district,548541
4148,2021,Q1,gujarat,bhavnagar district,450462
4149,2021,Q1,gujarat,junagadh district,192500
4150,2021,Q1,gujarat,mahesana district,500511
4151,2021,Q1,gujarat,the dangs district,17658
4152,2021,Q1,gujarat,kheda district,304909
4153,2021,Q1,gujarat,surat district,2458596
4154,2021,Q1,gujarat,porbandar district,67063
4155,2021,Q1,gujarat,gandhinagar district,615315
4156,2021,Q1,gujarat,panch mahals district,197602
4157,2021,Q1,gujarat,narmada district,54427
4158,2021,Q1,gujarat,gir somnath district,163763
4159,2021,Q1,gujarat,valsad district,489062
4160,2021,Q1,gujarat,mahisagar district,88343
4161,2021,Q1,gujarat,sabar kantha district,259578
4162,2021,Q1,gujarat,tapi district,102144
4163,2021,Q1,gujarat,vadodara district,1053954
4164,2021,Q1,gujarat,banas kantha district,598384
4165,2021,Q1,gujarat,amreli district,189252
4166,2021,Q1,gujarat,ahmadabad district,2999575
4167,2021,Q1,gujarat,dohad district,144445
4168,2021,Q1,gujarat,navsari district,216841
4169,2021,Q1,gujarat,patan district,246083
4170,2021,Q1,gujarat,kachchh district,505517
4171,2021,Q1,gujarat,surendranagar district,234429
4172,2021,Q1,gujarat,morbi district,205529
4173,2021,Q2,gujarat,anand district,422965
4174,2021,Q2,gujarat,jamnagar district,287113
4175,2021,Q2,gujarat,devbhumi dwarka district,98957
4176,2021,Q2,gujarat,rajkot district,726817
4177,2021,Q2,gujarat,aravallis district,158083
4178,2021,Q2,gujarat,chhotaudepur district,66155
4179,2021,Q2,gujarat,botad district,135845
4180,2021,Q2,gujarat,bharuch district,588777
4181,2021,Q2,gujarat,bhavnagar district,483224
4182,2021,Q2,gujarat,junagadh district,207118
4183,2021,Q2,gujarat,mahesana district,536645
4184,2021,Q2,gujarat,the dangs district,19033
4185,2021,Q2,gujarat,kheda district,327251
4186,2021,Q2,gujarat,surat district,2633443
4187,2021,Q2,gujarat,porbandar district,72172
4188,2021,Q2,gujarat,gandhinagar district,658428
4189,2021,Q2,gujarat,panch mahals district,212616
4190,2021,Q2,gujarat,narmada district,58790
4191,2021,Q2,gujarat,gir somnath district,176061
4192,2021,Q2,gujarat,valsad district,524614
4193,2021,Q2,gujarat,mahisagar district,95143
4194,2021,Q2,gujarat,sabar kantha district,278539
4195,2021,Q2,gujarat,tapi district,109719
4196,2021,Q2,gujarat,vadodara district,1127636
4197,2021,Q2,gujarat,banas kantha district,645073
4198,2021,Q2,gujarat,amreli district,204136
4199,2021,Q2,gujarat,ahmadabad district,3209841
4200,2021,Q2,gujarat,dohad district,155988
4201,2021,Q2,gujarat,navsari district,232448
4202,2021,Q2,gujarat,patan district,265040
4203,2021,Q2,gujarat,kachchh district,543585
4204,2021,Q2,gujarat,surendranagar district,253097
4205,2021,Q2,gujarat,morbi district,221629
4206,2021,Q3,gujarat,anand district,454516
4207,2021,Q3,gujarat,jamnagar district,309842
4208,2021,Q3,gujarat,devbhumi dwarka district,107517
4209,2021,Q3,gujarat,rajkot district,782611
4210,2021,Q3,gujarat,aravallis district,171101
4211,2021,Q3,gujarat,chhotaudepur district,72071
4212,2021,Q3,gujarat,botad district,146842
4213,2021,Q3,gujarat,bharuch district,634589
4214,2021,Q3,gujarat,bhavnagar district,520764
4215,2021,Q3,gujarat,junagadh district,223916
4216,2021,Q3,gujarat,mahesana district,578072
4217,2021,Q3,gujarat,the dangs district,20709
4218,2021,Q3,gujarat,kheda district,352948
4219,2021,Q3,gujarat,surat district,2830392
4220,2021,Q3,gujarat,porbandar district,78063
4221,2021,Q3,gujarat,gandhinagar district,706654
4222,2021,Q3,gujarat,panch mahals district,229915
4223,2021,Q3,gujarat,narmada district,63821
4224,2021,Q3,gujarat,gir somnath district,190336
4225,2021,Q3,gujarat,valsad district,565423
4226,2021,Q3,gujarat,mahisagar district,103140
4227,2021,Q3,gujarat,sabar kantha district,300258
4228,2021,Q3,gujarat,tapi district,118730
4229,2021,Q3,gujarat,vadodara district,1210266
4230,2021,Q3,gujarat,banas kantha district,698841
4231,2021,Q3,gujarat,amreli district,221334
4232,2021,Q3,gujarat,ahmadabad district,3445024
4233,2021,Q3,gujarat,dohad district,169037
4234,2021,Q3,gujarat,navsari district,250233
4235,2021,Q3,gujarat,patan district,287021
4236,2021,Q3,gujarat,kachchh district,587589
4237,2021,Q3,gujarat,surendranagar district,274891
4238,2021,Q3,gujarat,morbi district,240295
4239,2021,Q4,gujarat,anand district,485306
4240,2021,Q4,gujarat,jamnagar district,331942
4241,2021,Q4,gujarat,devbhumi dwarka district,115900
4242,2021,Q4,gujarat,rajkot district,837869
4243,2021,Q4,gujarat,aravallis district,183617
4244,2021,Q4,gujarat,chhotaudepur district,77777
4245,2021,Q4,gujarat,botad district,157462
4246,2021,Q4,gujarat,bharuch district,679705
4247,2021,Q4,gujarat,bhavnagar district,558013
4248,2021,Q4,gujarat,junagadh district,240022
4249,2021,Q4,gujarat,mahesana district,618376
4250,2021,Q4,gujarat,the dangs district,22325
4251,2021,Q4,gujarat,kheda district,377827
4252,2021,Q4,gujarat,surat district,3026960
4253,2021,Q4,gujarat,porbandar district,83713
4254,2021,Q4,gujarat,gandhinagar district,754369
4255,2021,Q4,gujarat,panch mahals district,246694
4256,2021,Q4,gujarat,narmada district,68577
4257,2021,Q4,gujarat,gir somnath district,204170
4258,2021,Q4,gujarat,valsad district,605655
4259,2021,Q4,gujarat,mahisagar district,110939
4260,2021,Q4,gujarat,sabar kantha district,321717
4261,2021,Q4,gujarat,tapi district,127186
4262,2021,Q4,gujarat,vadodara district,1292097
4263,2021,Q4,gujarat,banas kantha district,751116
4264,2021,Q4,gujarat,amreli district,237874
4265,2021,Q4,gujarat,ahmadabad district,3679243
